File, Line, Error
func_pointer.c , 558 , " goto statement [basic|P3]"
func_pointer.c , 314 , " too few branches in switch statement [convention|P3]"
func_pointer.c , 344 , " too few branches in switch statement [convention|P3]"
func_pointer.c , 642 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 31 exceeds limit of 10"
func_pointer.c , 83 , " constant if expression [basic|P2]"
func_pointer.c , 433 , " constant if expression [basic|P2]"
zero_division.c , 88 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
zero_division.c , 261 , " high ncss method [size|P2] Method of 33 non-commenting source statements exceeds limit of 30"
zero_division.c , 8 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
zero_division.c , 57 , " long line [size|P3] Line with 143 characters exceeds limit of 100"
zero_division.c , 76 , " long line [size|P3] Line with 108 characters exceeds limit of 100"
zero_division.c , 116 , " long line [size|P3] Line with 128 characters exceeds limit of 100"
zero_division.c , 139 , " long line [size|P3] Line with 104 characters exceeds limit of 100"
zero_division.c , 154 , " long line [size|P3] Line with 105 characters exceeds limit of 100"
zero_division.c , 167 , " long line [size|P3] Line with 114 characters exceeds limit of 100"
zero_division.c , 179 , " long line [size|P3] Line with 120 characters exceeds limit of 100"
zero_division.c , 196 , " long line [size|P3] Line with 125 characters exceeds limit of 100"
zero_division.c , 207 , " long line [size|P3] Line with 104 characters exceeds limit of 100"
zero_division.c , 226 , " long line [size|P3] Line with 105 characters exceeds limit of 100"
zero_division.c , 253 , " long line [size|P3] Line with 105 characters exceeds limit of 100"
zero_division.c , 261 , " high npath complexity [size|P2] NPath Complexity Number 43046721 exceeds limit of 200"
zero_division.c , 261 , " long method [size|P3] Method with 81 lines exceeds limit of 50"
zero_division.c , 53 , " long variable name [naming|P3] Length of variable name `zero_division_004_dividend_gbl` is 30, which is longer than the threshold of 20"
zero_division.c , 54 , " long variable name [naming|P3] Length of variable name `zero_division_004_divisor_gbl` is 29, which is longer than the threshold of 20"
zero_division.c , 83 , " long variable name [naming|P3] Length of variable name `zero_division_006_gbl_divisor` is 29, which is longer than the threshold of 20"
zero_division.c , 104 , " long variable name [naming|P3] Length of variable name `zero_division_007_s_gbl` is 23, which is longer than the threshold of 20"
zero_division.c , 233 , " long variable name [naming|P3] Length of variable name `zero_division_016_gbl_divisor` is 29, which is longer than the threshold of 20"
zero_division.c , 261 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 33 exceeds limit of 10"
double_release.c , 31 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
double_release.c , 75 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
double_release.c , 83 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
double_release.c , 132 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
double_release.c , 175 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
double_release.c , 224 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
double_release.c , 270 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
double_release.c , 177 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
double_release.c , 226 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
double_release.c , 36 , " useless parentheses [redundant|P3]"
double_release.c , 80 , " useless parentheses [redundant|P3]"
double_release.c , 88 , " useless parentheses [redundant|P3]"
double_release.c , 137 , " useless parentheses [redundant|P3]"
double_release.c , 184 , " useless parentheses [redundant|P3]"
double_release.c , 233 , " useless parentheses [redundant|P3]"
double_release.c , 275 , " useless parentheses [redundant|P3]"
double_release.c , 35 , " long line [size|P3] Line with 129 characters exceeds limit of 100"
double_release.c , 79 , " long line [size|P3] Line with 136 characters exceeds limit of 100"
double_release.c , 136 , " long line [size|P3] Line with 105 characters exceeds limit of 100"
double_release.c , 182 , " long line [size|P3] Line with 127 characters exceeds limit of 100"
double_release.c , 231 , " long line [size|P3] Line with 128 characters exceeds limit of 100"
double_release.c , 274 , " long line [size|P3] Line with 125 characters exceeds limit of 100"
double_release.c , 303 , " high npath complexity [size|P2] NPath Complexity Number 729 exceeds limit of 200"
double_release.c , 22 , " long variable name [naming|P3] Length of variable name `double_release_001_glb_mutex_` is 29, which is longer than the threshold of 20"
double_release.c , 23 , " long variable name [naming|P3] Length of variable name `double_release_001_glb_mutex` is 28, which is longer than the threshold of 20"
double_release.c , 29 , " long variable name [naming|P3] Length of variable name `double_release_001_glb_data` is 27, which is longer than the threshold of 20"
double_release.c , 66 , " long variable name [naming|P3] Length of variable name `double_release_002_glb_mutex_` is 29, which is longer than the threshold of 20"
double_release.c , 67 , " long variable name [naming|P3] Length of variable name `double_release_002_glb_mutex` is 28, which is longer than the threshold of 20"
double_release.c , 73 , " long variable name [naming|P3] Length of variable name `double_release_002_glb_data` is 27, which is longer than the threshold of 20"
double_release.c , 118 , " long variable name [naming|P3] Length of variable name `double_release_003_glb_mutex_` is 29, which is longer than the threshold of 20"
double_release.c , 119 , " long variable name [naming|P3] Length of variable name `double_release_003_glb_mutex` is 28, which is longer than the threshold of 20"
double_release.c , 125 , " long variable name [naming|P3] Length of variable name `double_release_003_glb_data` is 27, which is longer than the threshold of 20"
double_release.c , 166 , " long variable name [naming|P3] Length of variable name `double_release_004_glb_mutex_` is 29, which is longer than the threshold of 20"
double_release.c , 167 , " long variable name [naming|P3] Length of variable name `double_release_004_glb_mutex` is 28, which is longer than the threshold of 20"
double_release.c , 173 , " long variable name [naming|P3] Length of variable name `double_release_004_glb_data` is 27, which is longer than the threshold of 20"
double_release.c , 215 , " long variable name [naming|P3] Length of variable name `double_release_005_glb_mutex_` is 29, which is longer than the threshold of 20"
double_release.c , 216 , " long variable name [naming|P3] Length of variable name `double_release_005_glb_mutex` is 28, which is longer than the threshold of 20"
double_release.c , 222 , " long variable name [naming|P3] Length of variable name `double_release_005_glb_data` is 27, which is longer than the threshold of 20"
double_release.c , 261 , " long variable name [naming|P3] Length of variable name `double_release_006_glb_mutex_` is 29, which is longer than the threshold of 20"
double_release.c , 262 , " long variable name [naming|P3] Length of variable name `double_release_006_glb_mutex` is 28, which is longer than the threshold of 20"
double_release.c , 268 , " long variable name [naming|P3] Length of variable name `double_release_006_glb_data` is 27, which is longer than the threshold of 20"
double_release.c , 303 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 13 exceeds limit of 10"
pow_related_errors.c , 58 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
pow_related_errors.c , 80 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
pow_related_errors.c , 101 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
pow_related_errors.c , 492 , " high ncss method [size|P2] Method of 59 non-commenting source statements exceeds limit of 30"
pow_related_errors.c , 128 , " long line [size|P3] Line with 126 characters exceeds limit of 100"
pow_related_errors.c , 135 , " long line [size|P3] Line with 113 characters exceeds limit of 100"
pow_related_errors.c , 148 , " long line [size|P3] Line with 105 characters exceeds limit of 100"
pow_related_errors.c , 149 , " long line [size|P3] Line with 108 characters exceeds limit of 100"
pow_related_errors.c , 153 , " long line [size|P3] Line with 112 characters exceeds limit of 100"
pow_related_errors.c , 492 , " high npath complexity [size|P2] NPath Complexity Number 1094942099 exceeds limit of 200"
pow_related_errors.c , 492 , " long method [size|P3] Method with 147 lines exceeds limit of 50"
pow_related_errors.c , 492 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 59 exceeds limit of 10"
function_return_value_unchecked.c , 90 , " collapsible if statements [basic|P3]"
function_return_value_unchecked.c , 369 , " collapsible if statements [basic|P3]"
function_return_value_unchecked.c , 110 , " constant conditional operator [basic|P2]"
function_return_value_unchecked.c , 335 , " constant conditional operator [basic|P2]"
function_return_value_unchecked.c , 82 , " redundant local variable [redundant|P3]"
function_return_value_unchecked.c , 48 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
function_return_value_unchecked.c , 70 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
function_return_value_unchecked.c , 87 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
function_return_value_unchecked.c , 109 , " short variable name [naming|P3] Length of variable name `s1` is 2, which is shorter than the threshold of 3"
function_return_value_unchecked.c , 117 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
function_return_value_unchecked.c , 160 , " short variable name [naming|P3] Length of variable name `u1` is 2, which is shorter than the threshold of 3"
function_return_value_unchecked.c , 161 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
